frame,monotonic_frame_gap_ms
14867,14.8061
14868,16.0337
14869,16.6632
14870,16.5873
14871,18.5511
14872,14.8848
14873,16.6823
14874,16.9876
14875,16.8180
14876,16.7539
14877,16.4995
14878,16.2273
14879,16.5418
14880,16.7416
14881,16.6629
14882,16.7446
14883,16.5932
14884,16.7397
14885,16.6389
14886,16.9100
14887,17.1386
14888,15.7977
14889,16.7678
14890,16.6655
14891,16.8074
14892,16.4737
14893,16.6362
14894,17.7710
14895,15.6184
14896,16.6449
14897,16.7321
14898,16.6514
14899,17.0106
14900,16.3043
14901,16.6652
14902,16.6514
14903,17.3448
14904,17.2791
14905,16.0349
14906,17.1684
14907,15.5331
14908,17.9112
14909,15.4401
14910,17.0981
14911,16.4112
14912,16.5172
14913,16.5542
14914,17.3112
14915,16.0729
14916,16.7314
14917,16.6154
14918,16.6051
14919,17.7482
14920,15.5683
14921,17.0169
14922,17.7080
14923,15.2902
14924,16.7379
14925,16.7147
14926,16.5747
14927,16.6461
14928,16.7863
14929,16.6097
14930,16.7189
14931,16.5521
14932,16.8009
14933,16.5792
14934,16.6116
14935,17.3602
14936,16.3647
14937,16.9397
14938,16.2060
14939,16.4452
14940,16.7342
14941,16.5908
14942,16.7309
14943,16.7294
14944,16.6697
14945,16.9216
14946,16.3303
14947,17.2138
14948,16.4919
14949,16.3171
14950,16.6450
14951,17.5256
14952,15.8664
14953,16.6216
14954,16.6980
14955,16.6372
14956,16.6353
14957,16.6829
14958,16.6364
14959,16.6346
14960,16.9094
14961,16.5913
14962,16.6368
14963,16.6360
14964,17.6230
14965,15.6574
14966,17.1626
14967,16.5514
14968,16.2985
14969,17.0455
14970,17.0968
14971,15.8536
14972,16.6981
14973,16.6043
14974,16.7001
14975,16.6619
14976,16.6761
14977,16.6454
14978,16.6603
14979,16.6962
14980,16.7778
14981,16.4912
14982,16.7309
14983,16.6566
14984,16.6384
14985,16.5899
14986,16.7039
14987,16.6722
14988,16.7314
14989,16.6425
14990,16.6351
14991,16.6810
14992,16.8511
14993,16.5497
14994,16.9690
14995,16.8275
14996,16.1318
14997,16.5915
14998,16.7009
14999,16.7351
15000,16.7232
15001,16.5306
15002,16.7238
15003,17.0057
15004,16.2850
15005,17.3023
15006,16.3063
15007,16.5890
15008,16.4604
15009,16.6962
15010,16.6551
15011,18.1874
15012,15.6620
15013,17.1219
15014,15.8393
15015,18.8576
15016,14.3942
15017,17.0983
15018,17.2114
15019,16.0302
15020,16.2498
15021,16.5854
15022,16.7440
15023,16.7223
15024,16.6265
15025,16.6954
15026,16.7899
15027,16.6235
15028,16.6219
15029,17.0270
15030,18.2278
15031,15.6739
15032,16.1356
15033,16.2052
15034,16.7539
15035,16.5797
15036,16.6096
15037,16.7212
15038,16.6388
15039,16.6321
15040,16.6965
15041,17.3681
15042,15.9823
15043,16.7973
15044,16.6344
15045,16.5547
15046,16.5703
15047,16.8572
15048,16.5236
15049,16.6185
15050,16.7834
15051,16.6364
15052,16.6945
15053,16.7882
15054,16.5152
15055,17.0957
15056,16.9128
15057,16.0414
15058,16.5754
15059,16.7758
15060,16.6056
15061,16.6982
15062,16.6385
15063,16.6421
15064,17.0330
15065,17.1143
15066,15.8426
15067,16.7663
15068,16.8129
15069,16.4461
15070,20.0617
15071,13.2286
15072,16.8907
15073,16.5260
15074,16.6633
15075,16.5572
15076,16.8512
15077,16.6735
15078,16.8060
15079,16.4605
15080,16.8379
15081,16.6595
15082,16.6479
15083,16.5332
15084,16.7179
15085,16.5474
15086,16.7524
15087,16.5704
15088,17.2868
15089,16.5447
15090,16.9493
15091,16.0890
15092,16.6331
15093,16.5724
15094,16.5967
15095,16.6865
15096,16.6155
15097,16.6406
15098,16.8185
15099,16.6463
15100,16.5980
15101,16.7830
15102,17.3047
15103,17.4143
15104,15.3963
15105,16.6137
15106,16.5809
15107,16.5630
15108,16.7032
15109,16.6475
15110,16.7510
15111,17.1846
15112,16.0976
15113,16.5914
15114,16.7359
15115,16.5212
15116,16.7943
15117,16.6735
15118,16.6234
15119,16.7612
15120,16.5416
15121,16.8832
15122,16.6134
15123,16.9413
15124,16.2590
15125,16.7233
15126,16.6466
15127,16.7931
15128,16.4883
15129,16.6966
15130,16.6818
15131,16.6383
15132,17.1610
15133,16.2597
15134,16.8541
15135,17.0671
15136,15.9501
15137,16.9202
15138,16.5569
15139,16.6672
15140,16.5370
15141,16.7173
15142,16.7067
15143,16.5511
15144,16.6312
15145,16.8804
15146,16.6883
15147,16.6176
15148,16.7438
15149,17.2271
15150,16.5805
15151,16.0302
15152,16.6232
15153,16.7939
15154,16.6206
15155,16.6117
15156,16.7144
15157,16.6487
15158,16.7865
15159,16.5443
15160,16.8226
15161,17.0296
15162,16.2868
15163,16.6173
15164,16.5700
15165,16.6708
15166,16.8572
15167,16.5147
15168,16.6334
15169,16.6186
15170,16.7531
15171,16.7405
15172,16.4415
15173,16.6758
15174,16.9280
15175,16.5491
15176,16.5765
15177,17.9156
15178,15.8013
15179,16.7447
15180,16.2111
15181,16.6588
15182,16.7003
15183,16.6563
15184,16.6697
15185,16.6211
15186,16.6746
15187,16.6521
15188,16.8357
15189,16.6826
15190,16.9233
15191,16.5453
15192,16.4229
15193,16.8843
15194,16.5991
15195,16.5245
15196,16.7209
15197,16.5256
15198,16.7310
15199,17.4194
15200,15.8348
15201,16.6662
15202,16.8224
15203,16.6091
15204,16.7782
15205,16.9154
15206,16.2523
15207,16.6088
15208,16.6336
15209,16.7851
15210,16.6425
15211,16.7708
15212,16.5822
15213,16.5539
15214,16.9059
15215,16.5840
15216,16.5396
15217,16.6752
15218,16.7403
15219,16.6199
15220,17.0185
15221,16.9983
15222,16.2064
15223,16.4356
15224,16.6837
15225,16.5921
15226,16.7733
15227,16.6534
15228,16.6742
15229,16.6721
15230,16.7569
15231,16.5142
15232,16.6451
15233,16.6313
15234,17.7711
15235,16.3646
15236,16.0908
15237,16.4637
15238,16.6194
15239,16.6928
15240,16.6630
15241,16.6341
15242,16.8635
15243,16.6445
15244,18.7857
15245,14.6200
15246,16.7661
15247,16.9334
15248,18.4028
15249,14.3337
15250,16.7569
15251,16.7938
15252,16.5323
15253,16.6933
15254,16.7726
15255,16.5440
15256,16.6362
15257,17.3743
15258,16.5870
15259,16.7983
15260,15.8398
15261,16.7147
15262,16.6904
15263,16.6540
15264,16.7387
15265,16.5928
15266,16.7090
15267,16.7574
15268,16.6311
15269,16.6322
15270,16.6753
15271,16.6952
15272,16.5547
15273,17.1954
15274,19.8628
15275,12.9455
15276,20.3037
15277,15.6591
15278,14.1612
15279,16.4996
15280,16.7604
15281,17.1407
15282,16.5294
15283,16.3793
15284,16.6290
15285,17.0317
15286,16.2747
15287,16.7642
15288,16.5690
15289,16.9581
15290,16.2929
15291,16.7991
15292,16.5967
15293,16.9732
15294,16.2719
15295,16.6487
15296,16.8508
15297,16.5719
15298,16.6652
15299,16.7227
15300,16.7449
15301,16.6206
15302,16.8052
15303,16.3969
15304,16.7823
15305,16.6112
15306,17.0252
15307,17.1246
15308,15.7823
15309,16.6096
15310,16.7910
15311,16.5197
15312,16.8077
15313,16.6378
15314,17.4226
15315,16.4488
15316,16.1077
15317,16.6886
15318,16.7265
15319,17.0623
15320,16.2498
15321,16.7799
15322,16.6944
15323,16.5306
15324,17.2801
15325,16.0829
15326,16.4989
15327,18.4899
15328,14.9658
15329,17.4663
15330,16.3510
15331,16.1596
15332,17.1192
15333,16.6849
15334,16.4712
15335,16.3903
15336,16.6614
15337,18.9500
15338,14.4615
15339,17.3675
15340,16.8040
15341,16.5182
15342,16.2816
15343,16.2475
15344,16.6781
15345,16.5847
15346,17.8574
15347,16.3854
15348,15.8810
15349,16.7331
15350,16.9953
15351,16.4471
15352,17.8395
15353,15.2854
15354,16.9330
15355,16.9424
15356,17.3111
15357,15.4746
15358,17.0524
15359,16.8213
15360,16.0902
15361,16.8155
15362,16.6441
15363,16.5643
15364,17.4551
15365,15.8714
15366,16.8694
15367,16.5577
15368,16.6296
15369,16.6702
15370,16.5431
15371,17.3501
15372,16.0959
15373,16.7504
15374,16.6419
15375,17.9687
15376,15.8402
15377,16.2040
15378,16.5992
15379,16.7118
15380,16.5394
15381,16.6804
15382,16.5988
15383,16.7550
15384,16.6732
15385,16.7347
15386,16.6976
15387,16.6533
15388,16.9226
15389,17.1910
15390,16.3352
15391,16.0387
15392,17.9768
15393,15.5237
15394,17.3094
15395,15.9953
15396,16.5846
15397,16.7301
15398,16.6154
15399,16.7736
15400,16.6913
15401,17.5004
15402,16.4034
15403,15.9256
15404,17.1798
15405,16.0182
15406,16.7729
15407,16.6406
15408,16.6227
15409,16.8338
15410,16.5948
15411,16.6359
15412,16.6947
15413,16.6755
15414,16.7705
15415,16.5229
15416,16.6813
15417,18.2403
15418,15.0820
15419,17.4167
15420,16.0379
15421,16.5891
15422,16.7300
15423,16.4983
15424,16.6897
15425,16.6621
15426,16.6207
15427,16.7879
15428,17.0860
15429,16.2452
15430,16.5390
15431,16.6254
15432,16.7284
15433,16.7917
15434,16.6723
15435,16.5192
15436,16.8039
15437,16.6940
15438,17.0875
15439,16.2292
15440,17.1189
15441,16.9546
15442,15.8010
15443,16.7194
15444,16.6985
15445,16.6725
15446,16.6365
15447,16.6504
15448,16.6326
15449,16.9184
15450,17.2222
15451,16.4172
15452,16.1771
15453,17.1740
15454,17.6089
15455,16.0126
15456,15.9781
15457,16.6502
15458,17.4387
15459,15.8161
15460,16.6024
15461,16.6683
15462,16.8040
15463,16.5019
15464,16.7453
15465,16.5602
15466,17.7183
15467,16.3430
15468,17.2369
15469,15.4787
15470,16.9554
15471,16.3564
15472,16.6326
15473,17.2281
15474,16.0960
15475,16.7548
15476,16.9178
15477,16.3756
15478,17.5230
15479,15.8906
15480,16.5052
15481,16.6922
15482,16.6292
15483,16.6549
15484,16.6571
15485,16.7522
15486,16.6569
15487,16.7728
15488,16.5173
15489,16.6760
15490,16.6326
15491,16.6449
15492,16.7547
15493,16.6211
15494,16.6573
15495,16.7365
15496,16.6598
15497,16.8116
15498,16.5073
15499,16.7415
15500,16.7955
15501,16.4678
15502,16.6710
15503,16.6817
15504,16.6836
15505,16.6690
15506,17.1392
15507,16.7715
15508,16.0983
15509,16.6000
15510,16.6990
15511,16.7447
15512,16.6161
15513,16.6220
15514,16.6513
15515,16.6711
15516,16.8608
15517,16.6059
15518,16.5821
15519,17.0872
15520,16.2175
15521,17.0132
15522,16.2696
15523,16.6937
15524,16.6954
15525,16.5629
15526,16.8495
15527,16.5582
15528,16.7173
15529,16.6673
15530,16.8889
15531,16.3671
15532,16.6141
15533,16.7069
15534,16.6108
15535,16.8413
15536,16.5560
15537,16.6719
15538,16.6673
15539,16.7610
15540,16.5964
15541,16.5769
15542,16.7459
15543,16.6844
15544,16.6675
15545,17.1621
15546,16.2141
15547,16.6003
15548,16.7023
15549,16.6433
15550,16.6487
15551,16.7842
15552,16.5973
15553,16.6512
15554,16.7868
15555,16.5771
15556,16.7729
15557,16.9638
15558,16.3627
15559,17.4844
15560,15.7252
15561,16.7460
15562,16.5599
15563,16.7274
15564,16.5949
15565,16.7269
15566,16.6139
15567,16.7219
15568,16.7843
15569,17.0829
15570,17.2334
15571,16.6690
15572,15.5828
15573,17.1165
15574,16.1195
15575,16.8473
15576,16.6141
15577,16.5068
15578,16.7124
15579,16.6321
15580,16.6076
15581,16.6578
15582,16.8422
15583,16.6233
15584,16.7918
15585,16.5152
15586,17.8331
15587,15.8964
15588,16.2279
15589,16.7586
15590,16.6225
15591,16.6086
15592,16.6351
15593,16.7384
15594,17.5563
15595,15.9197
15596,16.6831
15597,16.5733
15598,16.7019
15599,16.5010
15600,16.7901
15601,16.5529
15602,16.7253
15603,16.6183
15604,16.7879
15605,16.5496
15606,16.6418
15607,16.7705
15608,16.5884
15609,16.7227
15610,16.6035
15611,16.8421
15612,16.5149
15613,16.6789
15614,16.6069
15615,17.5417
15616,15.8123
15617,16.7417
15618,16.8097
15619,17.1765
15620,16.5337
15621,16.0289
15622,16.8041
15623,16.5419
15624,16.7562
15625,16.7719
15626,16.4646
15627,16.6814
15628,16.9973
15629,17.5765
15630,16.2432
15631,15.8554
15632,16.7311
15633,16.6192
15634,16.6093
15635,16.6585
15636,16.8425
15637,16.5344
15638,16.6993
15639,16.6700
15640,16.6119
15641,16.7882
15642,18.4913
15643,15.7682
15644,15.5744
15645,16.7264
15646,16.6243
15647,16.6694
15648,16.6902
15649,16.7362
15650,16.6536
15651,16.6218
15652,16.7092
15653,16.6139
15654,16.7525
15655,16.5356
15656,16.7490
15657,16.6198
15658,17.7350
15659,16.6304
15660,15.7058
15661,16.6211
15662,16.6243
15663,16.7615
15664,16.7490
15665,17.0469
15666,16.1870
15667,17.5756
15668,16.1705
15669,16.1521
15670,16.7016
15671,16.7212
15672,16.7464
15673,16.5282
15674,17.1195
15675,16.2194
15676,16.7114
15677,16.6483
15678,16.6449
15679,16.8218
15680,17.2264
15681,15.8871
15682,16.7219
15683,16.7589
15684,16.5639
15685,16.7113
15686,16.5772
15687,17.4606
15688,16.2379
15689,16.3341
15690,16.7913
15691,16.9578
15692,16.9150
15693,15.9461
15694,16.7255
15695,16.7403
15696,16.6273
15697,16.6264
15698,16.7696
15699,16.5762
15700,16.7607
15701,17.5521
15702,16.4160
15703,16.3798
15704,17.6395
15705,15.8515
15706,16.0128
15707,16.6918
15708,16.6478
15709,16.6600
15710,17.3254
15711,16.0680
15712,16.7061
15713,17.0564
15714,17.0848
15715,15.9889
15716,17.4981
15717,17.1335
15718,15.2760
15719,16.6530
15720,16.6080
15721,17.1266
15722,16.2517
15723,16.6846
15724,16.6446
15725,16.5478
15726,16.7570
15727,16.6739
15728,17.8361
15729,16.7580
15730,16.0920
15731,15.8848
15732,16.6323
15733,16.6923
15734,17.3357
15735,16.6352
15736,16.3056
15737,16.6173
15738,16.5060
15739,17.8651
15740,16.2332
15741,16.2586
15742,16.8494
15743,16.1586
15744,16.6496
15745,16.7011
15746,16.6893
15747,16.6096
15748,16.7203
15749,16.5779
15750,16.8784
15751,17.7806
15752,15.6471
15753,16.2948
15754,17.0710
15755,16.3107
15756,16.6836
15757,16.7062
15758,16.6153
15759,16.6046
15760,16.7614
15761,16.6522
15762,16.7181
15763,16.6382
15764,16.6607
15765,16.6878
15766,17.2047
15767,16.1027
15768,18.5139
15769,16.0587
15770,15.8571
15771,16.8271
15772,16.2445
15773,17.6468
15774,15.4859
15775,17.4724
15776,16.1842
15777,16.3470
15778,17.0421
15779,16.2802
15780,16.7288
15781,16.7639
15782,16.4173
15783,16.8090
15784,16.5519
15785,16.8118
15786,16.6524
15787,17.3824
15788,16.1915
15789,17.6501
15790,15.3396
15791,16.7435
15792,17.2714
15793,16.5485
15794,16.1137
15795,16.6786
15796,16.6903
15797,16.6565
15798,16.7113
15799,16.6718
15800,17.6082
15801,15.6592
15802,16.5890
15803,16.6776
15804,16.7656
15805,16.5878
15806,16.7630
15807,16.6049
15808,16.6947
15809,16.6391
15810,17.9106
15811,18.1740
15812,14.2802
15813,17.5492
15814,16.1970
15815,17.0563
15816,18.0510
15817,14.2384
15818,16.5752
15819,16.7539
15820,16.6509
15821,16.5939
15822,17.0792
15823,16.2539
15824,17.8011
15825,17.6215
15826,14.8330
15827,16.3710
15828,16.6345
15829,17.3678
15830,16.6104
15831,16.0123
15832,16.7305
15833,16.7215
15834,16.8001
15835,17.2238
15836,16.3608
15837,16.1398
15838,19.4589
15839,13.9053
15840,20.3532
15841,13.0160
15842,16.6144
15843,16.7943
15844,16.6544
15845,16.6414
15846,16.6836
15847,16.8917
15848,16.7095
15849,16.3582
15850,16.6684
15851,17.7528
15852,15.5048
15853,16.6681
15854,16.7974
15855,16.6450
15856,16.6289
15857,16.5288
15858,17.4743
15859,17.0713
15860,15.9094
15861,17.0619
15862,15.8563
15863,16.6990
15864,16.7087
15865,17.1565
15866,16.1424
15867,16.7401
15868,16.6194
15869,16.7407
15870,16.6281
15871,16.9996
15872,16.8364
15873,16.3571
15874,16.3819
15875,16.7051
15876,16.6329
15877,16.6625
15878,17.2419
15879,16.0797
15880,16.7045
15881,16.6026
15882,17.3600
15883,16.2491
15884,16.4293
15885,16.6222
15886,16.7496
15887,16.6013
15888,16.7445
15889,16.5898
15890,17.6100
15891,16.1283
15892,16.3398
15893,16.6929
15894,16.6737
15895,16.5256
15896,16.7749
15897,16.8840
15898,16.6337
15899,16.3877
15900,16.7494
15901,16.4908
15902,16.7266
15903,16.7304
15904,17.7774
15905,15.6631
15906,16.6026
15907,17.3645
15908,16.8160
15909,16.1785
15910,16.2546
15911,16.5535
15912,16.8011
15913,16.5917
15914,16.7891
15915,17.7726
15916,15.4522
15917,16.6837
15918,16.6830
15919,17.0735
15920,16.7653
15921,16.0603
15922,16.9650
15923,16.4962
15924,16.6054
15925,16.7241
15926,16.6281
15927,16.6911
15928,17.0593
15929,16.3727
15930,16.9839
15931,16.1777
15932,17.3436
15933,16.0802
15934,16.6386
15935,16.7462
15936,16.6596
15937,16.7044
15938,16.6318
15939,16.5495
15940,16.7412
15941,16.6956
15942,16.6165
15943,18.2603
15944,15.0500
15945,16.6935
15946,16.6944
15947,16.5285
15948,16.7429
15949,16.7333
15950,16.6196
15951,16.6467
15952,16.7976
15953,17.3653
15954,15.8859
15955,17.7640
15956,16.6047
15957,15.6216
15958,16.6291
15959,16.5957
15960,16.7302
15961,16.7582
15962,16.6305
15963,16.6261
15964,16.6894
15965,16.7106
15966,16.6184
15967,16.6988
15968,16.6680
15969,16.9238
15970,16.3748
15971,16.6685
15972,16.6865
15973,16.9003
15974,16.4005
15975,16.5942
15976,16.7073
15977,17.0913
15978,17.5477
15979,16.6473
15980,15.4195
15981,16.6116
15982,16.6799
15983,16.8651
15984,16.4224
15985,16.7375
15986,16.7706
15987,16.5790
15988,16.6496
15989,16.6800
15990,16.6712
15991,17.7728
15992,16.1167
15993,16.0768
15994,16.6515
15995,16.6347
15996,16.6678
15997,16.8178
15998,16.5518
15999,16.6936
16000,16.6395
16001,17.0238
16002,16.5927
16003,16.6245
16004,17.0374
16005,15.9944
16006,16.7457
16007,17.7718
16008,15.6134
16009,16.5091
16010,16.7759
16011,16.5690
16012,16.7923
16013,16.5859
16014,16.6392
16015,17.4246
16016,16.3506
16017,16.3847
16018,16.5380
16019,16.5720
16020,16.7813
16021,16.6453
16022,16.6547
16023,16.5851
16024,16.7187
16025,16.6835
16026,16.7389
16027,17.0305
16028,16.5576
16029,16.3318
16030,16.6356
16031,17.1652
16032,16.1927
16033,16.6397
16034,16.7421
16035,16.5721
16036,16.7331
16037,16.7431
16038,16.6880
16039,16.4982
16040,16.7349
16041,16.7322
16042,17.1763
16043,16.9282
16044,15.9003
16045,16.5368
16046,16.7437
16047,16.6856
16048,16.6372
16049,16.6701
16050,17.5506
16051,15.7428
16052,17.6216
16053,15.7184
16054,16.7021
16055,16.7182
16056,16.5644
16057,16.8943
16058,17.8059
16059,17.1738
16060,16.2477
16061,16.0341
16062,17.2757
16063,16.2965
16064,16.4739
16065,18.8420
16066,15.9094
16067,14.3405
16068,16.7463
16069,17.2559
16070,16.1107
16071,16.5937
16072,16.6728
16073,16.6731
16074,16.6389
16075,17.0976
16076,17.1747
16077,15.7411
16078,17.3568
16079,16.1197
16080,16.5212
16081,16.6728
16082,16.6914
16083,16.6318
16084,16.6712
16085,16.6104
16086,16.7359
16087,16.6075
16088,16.7831
16089,16.9926
16090,16.3415
16091,16.6428
16092,16.5261
16093,16.7429
16094,16.5875
16095,17.2777
16096,16.1649
16097,16.6065
16098,16.7241
16099,16.6369
16100,17.1663
16101,16.1789
16102,16.6167
16103,16.6698
16104,16.8897
16105,16.4921
16106,16.6023
16107,16.6697
16108,17.4319
16109,15.8607
16110,18.9443
16111,15.1252
16112,17.0070
16113,15.6946
16114,16.6175
16115,16.9400
16116,16.3994
16117,16.6432
16118,16.6782
16119,16.7260
16120,16.7096
16121,16.6021
16122,17.4185
16123,16.3974
16124,16.8006
16125,16.3390
16126,16.4256
16127,16.6490
16128,16.7369
16129,16.5711
16130,16.7058
16131,16.6156
16132,16.6752
16133,16.6719
16134,16.7679
16135,16.5382
16136,16.6689
16137,16.9885
16138,16.3761
16139,16.8578
16140,16.9098
16141,16.1620
16142,16.7051
16143,16.6849
16144,16.6390
16145,16.7135
16146,16.5783
16147,16.6149
16148,17.2226
16149,16.1963
16150,16.6932
16151,16.6368
16152,16.7615
16153,16.6557
16154,17.1854
16155,16.6821
16156,16.1025
16157,16.6747
16158,16.6655
16159,18.1446
16160,15.6860
16161,17.6261
16162,15.1921
16163,16.6788
16164,16.5943
16165,16.8180
16166,16.9942
16167,16.1172
16168,16.7033
16169,16.8262
16170,16.9808
16171,16.2366
16172,17.1767
16173,16.2723
16174,16.8742
16175,16.3662
16176,16.5820
16177,16.8007
16178,16.9511
16179,16.3493
16180,16.6885
16181,16.6962
16182,16.5988
16183,16.7646
16184,16.5064
16185,16.8130
16186,16.6037
16187,16.6604
16188,16.6390
16189,16.6878
16190,16.8255
16191,16.6175
16192,17.4807
16193,15.7079
16194,17.0141
16195,16.3880
16196,16.5785
16197,16.7611
16198,16.6678
16199,16.5604
16200,16.7880
16201,16.5474
16202,16.6959
16203,16.6906
16204,16.7094
16205,16.7167
16206,16.4715
16207,16.7380
16208,16.6427
16209,16.6290
16210,16.7601
16211,16.6836
16212,16.5766
16213,16.7352
16214,16.7134
16215,16.6045
16216,16.7560
16217,16.5549
16218,16.6530
16219,16.6677
16220,17.0219
16221,16.6278
16222,16.3591
16223,16.6256
16224,16.6594
16225,16.6556
16226,16.9165
16227,16.3355
16228,16.7756
16229,16.6277
16230,16.6612
16231,16.7021
16232,16.6681
16233,17.4773
16234,16.2194
16235,16.7386
16236,16.4067
16237,16.4913
16238,16.6666
16239,16.6731
16240,16.6997
16241,16.6505
16242,17.1775
16243,16.1379
16244,16.6507
16245,16.6712
16246,16.6950
16247,16.6401
16248,16.6508
16249,17.2666
16250,16.0776
16251,16.6634
16252,17.2674
16253,16.0684
16254,16.5468
16255,16.6816
16256,16.8584
16257,16.5014
16258,16.9398
16259,16.3858
16260,16.7447
16261,16.7058
16262,16.7404
16263,17.1899
16264,16.4183
16265,16.2110
16266,16.8687
16267,16.5362
16268,16.5764
16269,16.7394
16270,16.6980
16271,16.5610
16272,16.8712
16273,16.5083
16274,16.9002
16275,16.5236
16276,17.0222
16277,16.2996
16278,16.6413
16279,17.2312
16280,16.0793
16281,16.6716
16282,16.6645
16283,16.6627
16284,16.6196
16285,16.7239
16286,16.5537
16287,17.0703
16288,16.3406
16289,16.6561
16290,17.2233
16291,16.1667
16292,18.5371
16293,14.7288
16294,16.7861
16295,16.6094
16296,16.6433
16297,16.5933
16298,16.7259
16299,16.6014
16300,16.9178
16301,16.6399
16302,16.6517
16303,16.4853
16304,16.8670
16305,16.5917
16306,17.5023
16307,16.3070
16308,16.0318
16309,16.7292
16310,16.5803
16311,16.7516
16312,16.6684
16313,16.6487
16314,16.6972
16315,16.6470
16316,16.7703
16317,16.6814
16318,16.6282
16319,17.6832
16320,16.3722
16321,15.9717
16322,16.7438
16323,16.5003
16324,16.6771
16325,16.6753
16326,16.6106
16327,16.8022
16328,16.5099
16329,16.6956
16330,16.7658
16331,16.6874
16332,16.6054
16333,16.9439
16334,16.4245
16335,16.6517
16336,16.5922
16337,16.7014
16338,16.7135
16339,16.6743
16340,16.9471
16341,16.2943
16342,16.7877
16343,16.6656
16344,16.7213
16345,16.6700
16346,16.8065
16347,16.3521
16348,17.2402
16349,16.0295
16350,16.7277
16351,16.6028
16352,16.7297
16353,16.6982
16354,16.7136
16355,16.5141
16356,16.7280
16357,16.6890
16358,16.6411
16359,16.8212
16360,16.6380
16361,16.5612
16362,17.1293
16363,17.0500
16364,15.7875
16365,16.6694
16366,16.6395
16367,16.6864
16368,16.6934
16369,16.7651
16370,16.7907
16371,16.4457
16372,16.6992
16373,16.6560
16374,16.6711
16375,16.8477
16376,16.6574
16377,17.7416
16378,15.9225
16379,16.5656
16380,16.1802
16381,16.6600
16382,16.7522
16383,16.5899
16384,16.6691
16385,16.7819
16386,16.7213
16387,16.4868
16388,16.8089
16389,16.6669
16390,16.5040
16391,16.8452
16392,16.5049
16393,16.7140
16394,16.5721
16395,16.7249
16396,16.6391
16397,16.8173
16398,16.5627
16399,16.7413
16400,16.6357
16401,16.6857
16402,16.7395
16403,16.5500
16404,16.6798
16405,16.6652
16406,16.6746
16407,16.6342
16408,16.7512
16409,16.8719
16410,16.8100
16411,16.8882
16412,15.9876
16413,16.7619
16414,16.5272
16415,16.8323
16416,17.8870
16417,15.4474
16418,16.7077
16419,16.8974
16420,16.2507
16421,16.7500
16422,16.5688
16423,16.7068
16424,16.8383
16425,16.5184
16426,16.6465
16427,16.6504
16428,17.6057
16429,15.8574
16430,16.5644
16431,16.6747
16432,16.6120
16433,16.7280
16434,16.5704
16435,16.6398
16436,16.8467
16437,16.5539
16438,16.7099
16439,16.6573
16440,16.7831
16441,16.5450
16442,16.6157
16443,16.6649
16444,16.6508
16445,16.6909
16446,16.7316
16447,16.6142
16448,16.7409
16449,16.6213
16450,16.6699
16451,16.6808
16452,16.8695
16453,16.4223
16454,16.7690
16455,16.5160
16456,17.3795
16457,16.5543
16458,19.0366
16459,13.8133
16460,16.6090
16461,17.0693
16462,16.2816
16463,16.8843
16464,16.5878
16465,16.6823
16466,16.5463
16467,16.6647
16468,17.2879
16469,16.8883
16470,16.2890
16471,16.1148
16472,16.8765
16473,16.4787
16474,16.6433
16475,16.7273
16476,16.7687
16477,16.5527
16478,16.7405
16479,16.8072
16480,16.3688
16481,17.6528
16482,15.6241
16483,16.8550
16484,17.1328
16485,16.1012
16486,17.0641
16487,17.5929
16488,15.4155
16489,16.5906
16490,17.6623
16491,15.6444
16492,16.7178
16493,18.3274
16494,16.1346
16495,17.2800
16496,15.9262
16497,15.6094
16498,16.6847
16499,17.0464
16500,16.2812
16501,16.6755
16502,16.8864
16503,16.5199
16504,16.7680
16505,16.6354
16506,16.7082
16507,17.0048
16508,16.2033
16509,16.6289
16510,16.6933
16511,16.7154
16512,16.5865
16513,16.6834
16514,16.6445
16515,16.6757
16516,16.7252
16517,16.8032
16518,16.5850
16519,16.6876
16520,17.5122
16521,17.2859
16522,15.1522
16523,16.6596
16524,16.6491
16525,17.9039
16526,15.4591
16527,17.1728
16528,16.1013
16529,16.7103
16530,17.6433
16531,16.3391
16532,16.6160
16533,16.7278
16534,15.9674
16535,19.5242
16536,13.7585
16537,16.7648
16538,17.2640
16539,16.0232
16540,16.5403
16541,16.7938
16542,16.7032
16543,16.6033
16544,16.6568
16545,16.7587
16546,16.5233
16547,16.8894
16548,16.7184
16549,16.4715
16550,16.6939
16551,16.6829
16552,16.5088
16553,16.7032
16554,16.6874
16555,16.7673
16556,16.5318
16557,16.7240
16558,17.9947
16559,15.3109
16560,17.6039
16561,16.2701
16562,16.3661
16563,17.3398
16564,15.6884
16565,17.4966
16566,15.9669
16567,16.6213
16568,16.7485
16569,16.6055
16570,16.7256
16571,16.6187
16572,17.3451
16573,15.9856
16574,16.7183
16575,16.5555
16576,16.7440
16577,16.6051
16578,16.6439
16579,17.0066
16580,16.6981
16581,16.3149
16582,16.7408
16583,17.6317
16584,16.7223
16585,16.0447
16586,16.1063
16587,16.8403
16588,16.5912
16589,16.6124
16590,16.7009
16591,16.9082
16592,16.3741
16593,16.6275
16594,16.7543
16595,17.4841
16596,16.3799
16597,16.8136
16598,15.8711
16599,16.7877
16600,16.6286
16601,16.6161
16602,16.7278
16603,17.2339
16604,16.1608
16605,16.9324
16606,17.7779
16607,17.5004
16608,14.4848
16609,16.6610
16610,16.6498
16611,17.1133
16612,16.2183
16613,16.6824
